527,1.49E+12,2017-01-25-6-33-51AM,37
528,1.49E+12,2017-01-25-6-33-51AM,33
529,1.49E+12,2017-01-25-6-33-51AM,30
530,1.49E+12,2017-01-25-6-33-51AM,28
531,1.49E+12,2017-01-25-6-33-51AM,29
532,1.49E+12,2017-01-25-6-33-51AM,29
533,1.49E+12,2017-01-25-6-33-52AM,31
534,1.49E+12,2017-01-25-6-33-52AM,32
535,1.49E+12,2017-01-25-6-33-52AM,31
536,1.49E+12,2017-01-25-6-33-52AM,31
537,1.49E+12,2017-01-25-6-33-52AM,32
538,1.49E+12,2017-01-25-6-33-52AM,34
